Open time,BTCUSDT,ETHUSDT
2017-11-01 00:00:00+00:00,6753.98,287.01
2017-11-02 00:00:00+00:00,7019.98,283.12
2017-11-03 00:00:00+00:00,7115.04,304.08
2017-11-04 00:00:00+00:00,7357.09,298.04
2017-11-05 00:00:00+00:00,7345.01,295.53
2017-11-06 00:00:00+00:00,6960.12,297.97
2017-11-07 00:00:00+00:00,7064.04,291.78
2017-11-08 00:00:00+00:00,7303.0,303.02
2017-11-09 00:00:00+00:00,7079.99,317.87
2017-11-10 00:00:00+00:00,6506.98,293.5
2017-11-11 00:00:00+00:00,6245.05,310.02
2017-11-12 00:00:00+00:00,5811.03,305.24
2017-11-13 00:00:00+00:00,6465.99,312.99
2017-11-14 00:00:00+00:00,6574.99,335.61
2017-11-15 00:00:00+00:00,7240.06,331.33
2017-11-16 00:00:00+00:00,7864.5,331.49
2017-11-17 00:00:00+00:00,7699.19,331.23
2017-11-18 00:00:00+00:00,7761.94,346.66
2017-11-19 00:00:00+00:00,8038.0,354.15
2017-11-20 00:00:00+00:00,8212.0,367.42
2017-11-21 00:00:00+00:00,8119.51,362.12
2017-11-22 00:00:00+00:00,8205.92,380.65
2017-11-23 00:00:00+00:00,8019.99,405.0
2017-11-24 00:00:00+00:00,8138.0,469.0
2017-11-25 00:00:00+00:00,8700.01,461.82
2017-11-26 00:00:00+00:00,9128.02,462.84
2017-11-27 00:00:00+00:00,9650.0,472.31
2017-11-28 00:00:00+00:00,9896.8,466.17
2017-11-29 00:00:00+00:00,9687.88,421.7
2017-11-30 00:00:00+00:00,9838.96,427.43
2017-12-01 00:00:00+00:00,10782.99,457.51
2017-12-02 00:00:00+00:00,10890.01,457.63
2017-12-03 00:00:00+00:00,11165.41,460.3
2017-12-04 00:00:00+00:00,11579.0,466.67
2017-12-05 00:00:00+00:00,11699.99,452.26
2017-12-06 00:00:00+00:00,13550.05,411.01
2017-12-07 00:00:00+00:00,16599.0,406.33
2017-12-08 00:00:00+00:00,15880.0,442.56
2017-12-09 00:00:00+00:00,14656.07,460.0
2017-12-10 00:00:00+00:00,14899.98,427.35
2017-12-11 00:00:00+00:00,16587.97,508.7
2017-12-12 00:00:00+00:00,16349.99,620.0
2017-12-13 00:00:00+00:00,16033.29,683.99
2017-12-14 00:00:00+00:00,16334.98,679.76
2017-12-15 00:00:00+00:00,17539.83,674.95
2017-12-16 00:00:00+00:00,19102.66,682.81
2017-12-17 00:00:00+00:00,18860.02,707.64
2017-12-18 00:00:00+00:00,18856.25,784.0
2017-12-19 00:00:00+00:00,17295.2,798.0
2017-12-20 00:00:00+00:00,16488.98,790.21
2017-12-21 00:00:00+00:00,15492.64,782.41
2017-12-22 00:00:00+00:00,13326.61,635.97
2017-12-23 00:00:00+00:00,13300.0,640.34
2017-12-24 00:00:00+00:00,13500.0,658.0
2017-12-25 00:00:00+00:00,13699.34,714.95
2017-12-26 00:00:00+00:00,15689.01,750.0
2017-12-27 00:00:00+00:00,15459.99,739.89
2017-12-28 00:00:00+00:00,14182.11,707.89
2017-12-29 00:00:00+00:00,14378.9,733.99
2017-12-30 00:00:00+00:00,12440.01,681.06
2017-12-31 00:00:00+00:00,13716.36,733.98
2018-01-01 00:00:00+00:00,13380.0,754.99
2018-01-02 00:00:00+00:00,14675.11,855.28
2018-01-03 00:00:00+00:00,14919.51,934.03
2018-01-04 00:00:00+00:00,15059.54,940.0
2018-01-05 00:00:00+00:00,16960.39,959.3
2018-01-06 00:00:00+00:00,17069.79,1004.11
2018-01-07 00:00:00+00:00,16150.03,1123.09
2018-01-08 00:00:00+00:00,14902.54,1133.18
2018-01-09 00:00:00+00:00,14400.0,1291.0
2018-01-10 00:00:00+00:00,14907.09,1247.0
2018-01-11 00:00:00+00:00,13238.78,1138.93
2018-01-12 00:00:00+00:00,13740.01,1253.87
2018-01-13 00:00:00+00:00,14210.0,1388.02
2018-01-14 00:00:00+00:00,13474.99,1347.0
2018-01-15 00:00:00+00:00,13539.93,1271.0
2018-01-16 00:00:00+00:00,10900.0,1000.0
2018-01-17 00:00:00+00:00,10988.79,1000.0
2018-01-18 00:00:00+00:00,10961.97,994.0
2018-01-19 00:00:00+00:00,11474.98,1032.5
2018-01-20 00:00:00+00:00,12799.94,1152.75
2018-01-21 00:00:00+00:00,11530.0,1049.0
2018-01-22 00:00:00+00:00,10760.05,993.0
2018-01-23 00:00:00+00:00,10799.18,980.0
2018-01-24 00:00:00+00:00,11349.99,1061.0
2018-01-25 00:00:00+00:00,11175.27,1056.52
2018-01-26 00:00:00+00:00,11089.0,1051.03
2018-01-27 00:00:00+00:00,11491.0,1118.99
2018-01-28 00:00:00+00:00,11879.95,1251.96
2018-01-29 00:00:00+00:00,11251.0,1177.01
2018-01-30 00:00:00+00:00,10237.51,1085.5
2018-01-31 00:00:00+00:00,10285.1,1124.81
2018-02-01 00:00:00+00:00,9224.52,1041.94
2018-02-02 00:00:00+00:00,8873.03,922.3
2018-02-03 00:00:00+00:00,9199.96,971.0
2018-02-04 00:00:00+00:00,8184.81,823.56
2018-02-05 00:00:00+00:00,6939.99,697.92
2018-02-06 00:00:00+00:00,7652.14,779.25
2018-02-07 00:00:00+00:00,7599.0,754.0
2018-02-08 00:00:00+00:00,7784.02,781.66
2018-02-09 00:00:00+00:00,8683.92,877.0
2018-02-10 00:00:00+00:00,8533.98,851.15
2018-02-11 00:00:00+00:00,8063.88,808.99
2018-02-12 00:00:00+00:00,8903.0,866.66
2018-02-13 00:00:00+00:00,8539.9,841.57
2018-02-14 00:00:00+00:00,9449.99,919.09
2018-02-15 00:00:00+00:00,10000.09,924.55
2018-02-16 00:00:00+00:00,10159.98,938.67
2018-02-17 00:00:00+00:00,11039.55,969.99
2018-02-18 00:00:00+00:00,10383.43,911.0
2018-02-19 00:00:00+00:00,11153.0,938.11
2018-02-20 00:00:00+00:00,11200.99,882.99
2018-02-21 00:00:00+00:00,10437.6,835.89
2018-02-22 00:00:00+00:00,9811.04,801.49
2018-02-23 00:00:00+00:00,10131.04,851.6
2018-02-24 00:00:00+00:00,9694.51,833.94
2018-02-25 00:00:00+00:00,9590.0,841.19
2018-02-26 00:00:00+00:00,10324.0,867.98
2018-02-27 00:00:00+00:00,10569.04,870.11
2018-02-28 00:00:00+00:00,10326.76,853.5
2018-03-01 00:00:00+00:00,10920.0,870.63
2018-03-02 00:00:00+00:00,11039.0,856.28
2018-03-03 00:00:00+00:00,11464.48,856.02
2018-03-04 00:00:00+00:00,11515.0,866.66
2018-03-05 00:00:00+00:00,11454.0,849.84
2018-03-06 00:00:00+00:00,10716.48,813.11
2018-03-07 00:00:00+00:00,9910.0,749.9
2018-03-08 00:00:00+00:00,9271.64,695.46
2018-03-09 00:00:00+00:00,9227.0,723.71
2018-03-10 00:00:00+00:00,8770.22,680.58
2018-03-11 00:00:00+00:00,9533.57,720.85
2018-03-12 00:00:00+00:00,9131.34,697.11
2018-03-13 00:00:00+00:00,9150.0,689.94
2018-03-14 00:00:00+00:00,8170.0,610.1
2018-03-15 00:00:00+00:00,8240.98,608.83
2018-03-16 00:00:00+00:00,8260.0,599.05
2018-03-17 00:00:00+00:00,7824.8,546.95
2018-03-18 00:00:00+00:00,8189.99,537.0
2018-03-19 00:00:00+00:00,8600.0,556.88
2018-03-20 00:00:00+00:00,8909.98,557.0
2018-03-21 00:00:00+00:00,8885.0,559.17
2018-03-22 00:00:00+00:00,8722.9,539.92
2018-03-23 00:00:00+00:00,8898.03,543.03
2018-03-24 00:00:00+00:00,8546.86,520.22
2018-03-25 00:00:00+00:00,8470.15,523.74
2018-03-26 00:00:00+00:00,8134.23,485.0
2018-03-27 00:00:00+00:00,7795.51,448.5
2018-03-28 00:00:00+00:00,7949.3,446.67
2018-03-29 00:00:00+00:00,7090.14,384.0
2018-03-30 00:00:00+00:00,6840.23,392.43
2018-03-31 00:00:00+00:00,6923.91,393.92
2018-04-01 00:00:00+00:00,6813.01,378.58
2018-04-02 00:00:00+00:00,7056.0,385.05
2018-04-03 00:00:00+00:00,7405.21,415.01
2018-04-04 00:00:00+00:00,6796.1,378.16
2018-04-05 00:00:00+00:00,6770.76,381.22
2018-04-06 00:00:00+00:00,6601.39,368.89
2018-04-07 00:00:00+00:00,6895.8,384.51
2018-04-08 00:00:00+00:00,7018.0,400.4
2018-04-09 00:00:00+00:00,6782.72,399.44
2018-04-10 00:00:00+00:00,6843.9,416.07
2018-04-11 00:00:00+00:00,6953.79,429.52
2018-04-12 00:00:00+00:00,7923.0,495.67
2018-04-13 00:00:00+00:00,7877.41,495.11
2018-04-14 00:00:00+00:00,7999.01,502.68
2018-04-15 00:00:00+00:00,8355.0,533.88
2018-04-16 00:00:00+00:00,8064.92,511.46
2018-04-17 00:00:00+00:00,7885.02,502.56
2018-04-18 00:00:00+00:00,8173.0,526.09
2018-04-19 00:00:00+00:00,8278.0,568.14
2018-04-20 00:00:00+00:00,8856.98,617.09
2018-04-21 00:00:00+00:00,8915.31,604.87
2018-04-22 00:00:00+00:00,8787.02,620.92
2018-04-23 00:00:00+00:00,8934.01,645.09
2018-04-24 00:00:00+00:00,9619.99,701.58
2018-04-25 00:00:00+00:00,8869.99,618.0
2018-04-26 00:00:00+00:00,9266.0,661.51
2018-04-27 00:00:00+00:00,8915.35,643.46
2018-04-28 00:00:00+00:00,9348.0,682.86
2018-04-29 00:00:00+00:00,9419.0,690.85
2018-04-30 00:00:00+00:00,9246.01,670.78
2018-05-01 00:00:00+00:00,9071.48,672.0
2018-05-02 00:00:00+00:00,9247.84,688.56
2018-05-03 00:00:00+00:00,9750.0,779.0
2018-05-04 00:00:00+00:00,9713.99,785.99
2018-05-05 00:00:00+00:00,9864.0,819.5
2018-05-06 00:00:00+00:00,9659.01,794.3
2018-05-07 00:00:00+00:00,9365.0,752.49
2018-05-08 00:00:00+00:00,9187.56,748.99
2018-05-09 00:00:00+00:00,9310.0,751.75
2018-05-10 00:00:00+00:00,9002.2,722.52
2018-05-11 00:00:00+00:00,8400.0,676.96
2018-05-12 00:00:00+00:00,8465.94,684.11
2018-05-13 00:00:00+00:00,8679.71,729.08
2018-05-14 00:00:00+00:00,8663.34,727.49
2018-05-15 00:00:00+00:00,8462.0,704.91
2018-05-16 00:00:00+00:00,8330.0,706.29
2018-05-17 00:00:00+00:00,8041.46,667.62
2018-05-18 00:00:00+00:00,8239.81,692.6
2018-05-19 00:00:00+00:00,8233.49,697.0
2018-05-20 00:00:00+00:00,8526.98,716.16
2018-05-21 00:00:00+00:00,8381.24,696.7
2018-05-22 00:00:00+00:00,7977.11,640.99
2018-05-23 00:00:00+00:00,7501.95,577.19
2018-05-24 00:00:00+00:00,7575.01,602.18
2018-05-25 00:00:00+00:00,7457.0,585.55
2018-05-26 00:00:00+00:00,7333.96,586.0
2018-05-27 00:00:00+00:00,7338.99,570.4
2018-05-28 00:00:00+00:00,7099.0,511.5
2018-05-29 00:00:00+00:00,7461.29,567.36
2018-05-30 00:00:00+00:00,7375.96,557.19
2018-05-31 00:00:00+00:00,7485.01,577.81
2018-06-01 00:00:00+00:00,7521.01,579.0
2018-06-02 00:00:00+00:00,7640.03,590.85
2018-06-03 00:00:00+00:00,7714.26,619.66
2018-06-04 00:00:00+00:00,7487.0,591.02
2018-06-05 00:00:00+00:00,7625.0,609.05
2018-06-06 00:00:00+00:00,7658.84,607.4
2018-06-07 00:00:00+00:00,7691.08,605.16
2018-06-08 00:00:00+00:00,7603.44,598.68
2018-06-09 00:00:00+00:00,7491.73,592.87
2018-06-10 00:00:00+00:00,6764.99,524.11
2018-06-11 00:00:00+00:00,6872.0,531.69
2018-06-12 00:00:00+00:00,6530.0,493.0
2018-06-13 00:00:00+00:00,6292.78,475.47
2018-06-14 00:00:00+00:00,6635.98,519.29
2018-06-15 00:00:00+00:00,6388.9,487.48
2018-06-16 00:00:00+00:00,6483.98,496.74
2018-06-17 00:00:00+00:00,6449.61,497.14
2018-06-18 00:00:00+00:00,6712.46,517.95
2018-06-19 00:00:00+00:00,6741.21,537.97
2018-06-20 00:00:00+00:00,6761.51,536.49
2018-06-21 00:00:00+00:00,6718.84,526.18
2018-06-22 00:00:00+00:00,6045.0,462.09
2018-06-23 00:00:00+00:00,6149.98,473.41
2018-06-24 00:00:00+00:00,6136.97,454.41
2018-06-25 00:00:00+00:00,6252.0,458.7
2018-06-26 00:00:00+00:00,6070.78,429.34
2018-06-27 00:00:00+00:00,6133.73,441.64
2018-06-28 00:00:00+00:00,5853.98,420.22
2018-06-29 00:00:00+00:00,6197.92,434.77
2018-06-30 00:00:00+00:00,6390.07,454.09
2018-07-01 00:00:00+00:00,6356.81,452.1
2018-07-02 00:00:00+00:00,6615.29,476.25
2018-07-03 00:00:00+00:00,6513.86,461.82
2018-07-04 00:00:00+00:00,6586.98,467.38
2018-07-05 00:00:00+00:00,6529.2,467.87
2018-07-06 00:00:00+00:00,6609.78,470.47
2018-07-07 00:00:00+00:00,6756.98,485.57
2018-07-08 00:00:00+00:00,6712.1,486.77
2018-07-09 00:00:00+00:00,6662.12,471.71
2018-07-10 00:00:00+00:00,6296.91,432.48
2018-07-11 00:00:00+00:00,6378.07,444.99
2018-07-12 00:00:00+00:00,6250.57,431.14
2018-07-13 00:00:00+00:00,6214.57,432.46
2018-07-14 00:00:00+00:00,6251.99,433.19
2018-07-15 00:00:00+00:00,6353.01,449.78
2018-07-16 00:00:00+00:00,6723.35,478.49
2018-07-17 00:00:00+00:00,7317.44,498.76
2018-07-18 00:00:00+00:00,7381.9,479.41
2018-07-19 00:00:00+00:00,7466.21,468.57
2018-07-20 00:00:00+00:00,7337.53,449.04
2018-07-21 00:00:00+00:00,7398.78,460.23
2018-07-22 00:00:00+00:00,7394.79,457.47
2018-07-23 00:00:00+00:00,7721.01,450.05
2018-07-24 00:00:00+00:00,8397.24,479.28
2018-07-25 00:00:00+00:00,8175.64,472.1
2018-07-26 00:00:00+00:00,7920.0,462.64
2018-07-27 00:00:00+00:00,8188.57,470.09
2018-07-28 00:00:00+00:00,8225.04,469.29
2018-07-29 00:00:00+00:00,8211.0,466.4
2018-07-30 00:00:00+00:00,8173.92,456.23
2018-07-31 00:00:00+00:00,7730.93,432.22
2018-08-01 00:00:00+00:00,7604.58,420.41
2018-08-02 00:00:00+00:00,7525.71,410.62
2018-08-03 00:00:00+00:00,7418.78,417.52
2018-08-04 00:00:00+00:00,7009.84,407.21
2018-08-05 00:00:00+00:00,7024.19,408.79
2018-08-06 00:00:00+00:00,6934.82,405.28
2018-08-07 00:00:00+00:00,6720.06,378.21
2018-08-08 00:00:00+00:00,6285.0,355.48
2018-08-09 00:00:00+00:00,6529.79,363.3
2018-08-10 00:00:00+00:00,6144.01,331.81
2018-08-11 00:00:00+00:00,6232.35,317.69
2018-08-12 00:00:00+00:00,6308.33,317.89
2018-08-13 00:00:00+00:00,6246.35,283.81
2018-08-14 00:00:00+00:00,6188.08,278.41
2018-08-15 00:00:00+00:00,6267.16,281.12
2018-08-16 00:00:00+00:00,6311.75,287.17
2018-08-17 00:00:00+00:00,6584.49,317.51
2018-08-18 00:00:00+00:00,6387.96,294.11
2018-08-19 00:00:00+00:00,6477.53,299.42
2018-08-20 00:00:00+00:00,6254.84,270.51
2018-08-21 00:00:00+00:00,6480.0,281.21
2018-08-22 00:00:00+00:00,6360.89,270.8
2018-08-23 00:00:00+00:00,6525.01,275.99
2018-08-24 00:00:00+00:00,6681.64,281.19
2018-08-25 00:00:00+00:00,6733.64,277.55
2018-08-26 00:00:00+00:00,6700.0,274.29
2018-08-27 00:00:00+00:00,6908.64,287.71
2018-08-28 00:00:00+00:00,7076.11,295.44
2018-08-29 00:00:00+00:00,7031.22,288.4
2018-08-30 00:00:00+00:00,6984.84,283.89
2018-08-31 00:00:00+00:00,7011.21,281.41
2018-09-01 00:00:00+00:00,7200.01,295.71
2018-09-02 00:00:00+00:00,7302.01,295.41
2018-09-03 00:00:00+00:00,7263.02,289.09
2018-09-04 00:00:00+00:00,7359.06,285.3
2018-09-05 00:00:00+00:00,6700.0,228.53
2018-09-06 00:00:00+00:00,6516.01,229.7
2018-09-07 00:00:00+00:00,6395.54,215.22
2018-09-08 00:00:00+00:00,6185.05,196.71
2018-09-09 00:00:00+00:00,6250.81,195.81
2018-09-10 00:00:00+00:00,6312.0,197.15
2018-09-11 00:00:00+00:00,6294.91,185.18
2018-09-12 00:00:00+00:00,6338.62,183.12
2018-09-13 00:00:00+00:00,6487.38,210.68
2018-09-14 00:00:00+00:00,6476.63,208.82
2018-09-15 00:00:00+00:00,6514.96,221.29
2018-09-16 00:00:00+00:00,6505.0,220.17
2018-09-17 00:00:00+00:00,6248.69,196.16
2018-09-18 00:00:00+00:00,6336.45,208.17
2018-09-19 00:00:00+00:00,6391.89,209.79
2018-09-20 00:00:00+00:00,6492.0,224.0
2018-09-21 00:00:00+00:00,6759.02,247.73
2018-09-22 00:00:00+00:00,6723.05,241.01
2018-09-23 00:00:00+00:00,6708.0,244.5
2018-09-24 00:00:00+00:00,6581.39,228.06
2018-09-25 00:00:00+00:00,6447.54,219.62
2018-09-26 00:00:00+00:00,6465.12,214.42
2018-09-27 00:00:00+00:00,6689.13,229.13
2018-09-28 00:00:00+00:00,6634.58,221.84
2018-09-29 00:00:00+00:00,6596.38,231.62
2018-09-30 00:00:00+00:00,6626.57,232.94
2018-10-01 00:00:00+00:00,6611.61,231.61
2018-10-02 00:00:00+00:00,6525.79,225.69
2018-10-03 00:00:00+00:00,6510.0,220.77
2018-10-04 00:00:00+00:00,6593.79,222.66
2018-10-05 00:00:00+00:00,6635.65,228.37
2018-10-06 00:00:00+00:00,6594.27,225.4
2018-10-07 00:00:00+00:00,6615.26,226.14
2018-10-08 00:00:00+00:00,6673.01,230.01
2018-10-09 00:00:00+00:00,6656.61,228.4
2018-10-10 00:00:00+00:00,6631.0,226.74
2018-10-11 00:00:00+00:00,6252.68,191.58
2018-10-12 00:00:00+00:00,6298.01,196.96
2018-10-13 00:00:00+00:00,6332.93,201.3
2018-10-14 00:00:00+00:00,6339.34,197.01
2018-10-15 00:00:00+00:00,6752.5,214.39
2018-10-16 00:00:00+00:00,6759.27,215.09
2018-10-17 00:00:00+00:00,6740.89,212.85
2018-10-18 00:00:00+00:00,6618.96,206.24
2018-10-19 00:00:00+00:00,6528.88,205.0
2018-10-20 00:00:00+00:00,6588.4,207.91
2018-10-21 00:00:00+00:00,6590.11,207.49
2018-10-22 00:00:00+00:00,6581.2,206.67
2018-10-23 00:00:00+00:00,6553.51,205.85
2018-10-24 00:00:00+00:00,6565.5,205.35
2018-10-25 00:00:00+00:00,6528.09,203.93
2018-10-26 00:00:00+00:00,6538.63,204.92
2018-10-27 00:00:00+00:00,6505.6,204.45
2018-10-28 00:00:00+00:00,6489.93,204.99
2018-10-29 00:00:00+00:00,6344.5,196.96
2018-10-30 00:00:00+00:00,6330.87,197.27
2018-10-31 00:00:00+00:00,6371.93,198.73
2018-11-01 00:00:00+00:00,6410.0,199.96
2018-11-02 00:00:00+00:00,6433.98,202.35
2018-11-03 00:00:00+00:00,6387.09,200.31
2018-11-04 00:00:00+00:00,6485.85,212.11
2018-11-05 00:00:00+00:00,6468.99,210.66
2018-11-06 00:00:00+00:00,6519.11,220.74
2018-11-07 00:00:00+00:00,6578.46,219.07
2018-11-08 00:00:00+00:00,6479.84,212.79
2018-11-09 00:00:00+00:00,6419.99,210.77
2018-11-10 00:00:00+00:00,6433.05,213.25
2018-11-11 00:00:00+00:00,6449.81,212.54
2018-11-12 00:00:00+00:00,6453.07,212.89
2018-11-13 00:00:00+00:00,6457.66,209.84
2018-11-14 00:00:00+00:00,5922.41,187.43
2018-11-15 00:00:00+00:00,5753.4,184.35
2018-11-16 00:00:00+00:00,5655.94,176.89
2018-11-17 00:00:00+00:00,5628.29,176.2
2018-11-18 00:00:00+00:00,5662.0,178.97
2018-11-19 00:00:00+00:00,4910.03,150.81
2018-11-20 00:00:00+00:00,4558.86,133.82
2018-11-21 00:00:00+00:00,4661.07,138.23
2018-11-22 00:00:00+00:00,4370.0,126.63
2018-11-23 00:00:00+00:00,4420.61,125.02
2018-11-24 00:00:00+00:00,3932.44,114.89
2018-11-25 00:00:00+00:00,4085.78,118.67
2018-11-26 00:00:00+00:00,3862.2,110.68
2018-11-27 00:00:00+00:00,3875.21,111.43
2018-11-28 00:00:00+00:00,4264.85,122.9
2018-11-29 00:00:00+00:00,4295.84,117.98
2018-11-30 00:00:00+00:00,4041.32,113.73
2018-12-01 00:00:00+00:00,4190.02,118.1
2018-12-02 00:00:00+00:00,4161.01,116.57
2018-12-03 00:00:00+00:00,3884.01,108.76
2018-12-04 00:00:00+00:00,3951.64,109.94
2018-12-05 00:00:00+00:00,3769.84,102.71
2018-12-06 00:00:00+00:00,3508.75,91.0
2018-12-07 00:00:00+00:00,3403.55,93.05
2018-12-08 00:00:00+00:00,3410.93,90.38
2018-12-09 00:00:00+00:00,3545.37,93.26
2018-12-10 00:00:00+00:00,3432.88,89.91
2018-12-11 00:00:00+00:00,3380.39,87.76
2018-12-12 00:00:00+00:00,3445.0,89.41
2018-12-13 00:00:00+00:00,3302.06,86.34
2018-12-14 00:00:00+00:00,3224.17,83.82
2018-12-15 00:00:00+00:00,3211.72,83.76
2018-12-16 00:00:00+00:00,3228.67,84.67
2018-12-17 00:00:00+00:00,3509.08,94.02
2018-12-18 00:00:00+00:00,3652.98,100.39
2018-12-19 00:00:00+00:00,3662.22,98.74
2018-12-20 00:00:00+00:00,4049.62,114.05
2018-12-21 00:00:00+00:00,3838.66,107.69
2018-12-22 00:00:00+00:00,3948.91,115.2
2018-12-23 00:00:00+00:00,3929.71,129.03
2018-12-24 00:00:00+00:00,4008.01,138.03
2018-12-25 00:00:00+00:00,3745.79,127.6
2018-12-26 00:00:00+00:00,3777.74,129.35
2018-12-27 00:00:00+00:00,3567.91,113.8
2018-12-28 00:00:00+00:00,3839.26,135.3
2018-12-29 00:00:00+00:00,3695.32,132.89
2018-12-30 00:00:00+00:00,3801.91,137.77
2018-12-31 00:00:00+00:00,3702.9,131.45
2019-01-01 00:00:00+00:00,3797.14,139.1
2019-01-02 00:00:00+00:00,3858.56,152.01
2019-01-03 00:00:00+00:00,3766.78,146.3
2019-01-04 00:00:00+00:00,3792.01,151.97
2019-01-05 00:00:00+00:00,3770.96,152.83
2019-01-06 00:00:00+00:00,3987.6,153.86
2019-01-07 00:00:00+00:00,3975.45,149.34
2019-01-08 00:00:00+00:00,3955.13,147.6
2019-01-09 00:00:00+00:00,3966.65,148.1
2019-01-10 00:00:00+00:00,3585.88,124.95
2019-01-11 00:00:00+00:00,3601.31,124.65
2019-01-12 00:00:00+00:00,3583.13,123.35
2019-01-13 00:00:00+00:00,3476.81,114.16
2019-01-14 00:00:00+00:00,3626.09,126.95
2019-01-15 00:00:00+00:00,3553.06,118.95
2019-01-16 00:00:00+00:00,3591.84,121.48
2019-01-17 00:00:00+00:00,3616.21,121.54
2019-01-18 00:00:00+00:00,3594.87,119.17
2019-01-19 00:00:00+00:00,3665.3,122.6
2019-01-20 00:00:00+00:00,3539.28,117.47
2019-01-21 00:00:00+00:00,3526.9,115.63
2019-01-22 00:00:00+00:00,3570.93,117.81
2019-01-23 00:00:00+00:00,3552.82,116.44
2019-01-24 00:00:00+00:00,3569.62,116.39
2019-01-25 00:00:00+00:00,3565.29,115.11
2019-01-26 00:00:00+00:00,3565.25,115.34
2019-01-27 00:00:00+00:00,3550.84,112.05
2019-01-28 00:00:00+00:00,3434.15,105.5
2019-01-29 00:00:00+00:00,3411.04,104.45
2019-01-30 00:00:00+00:00,3458.18,108.29
2019-01-31 00:00:00+00:00,3434.1,106.44
2019-02-01 00:00:00+00:00,3462.07,106.73
2019-02-02 00:00:00+00:00,3504.77,110.42
2019-02-03 00:00:00+00:00,3458.11,107.36
2019-02-04 00:00:00+00:00,3463.22,107.68
2019-02-05 00:00:00+00:00,3471.59,107.27
2019-02-06 00:00:00+00:00,3405.37,104.5
2019-02-07 00:00:00+00:00,3398.4,104.48
2019-02-08 00:00:00+00:00,3659.04,119.25
2019-02-09 00:00:00+00:00,3665.18,119.19
2019-02-10 00:00:00+00:00,3680.06,125.12
2019-02-11 00:00:00+00:00,3631.05,120.89
2019-02-12 00:00:00+00:00,3631.46,122.41
2019-02-13 00:00:00+00:00,3609.4,121.86
2019-02-14 00:00:00+00:00,3590.56,120.42
2019-02-15 00:00:00+00:00,3602.47,121.67
2019-02-16 00:00:00+00:00,3618.41,122.67
2019-02-17 00:00:00+00:00,3667.58,133.75
2019-02-18 00:00:00+00:00,3898.6,145.69
2019-02-19 00:00:00+00:00,3907.79,143.44
2019-02-20 00:00:00+00:00,3969.74,148.44
2019-02-21 00:00:00+00:00,3937.31,145.69
2019-02-22 00:00:00+00:00,3962.0,147.36
2019-02-23 00:00:00+00:00,4117.76,157.79
2019-02-24 00:00:00+00:00,3743.56,132.1
2019-02-25 00:00:00+00:00,3827.92,137.87
2019-02-26 00:00:00+00:00,3809.23,136.22
2019-02-27 00:00:00+00:00,3818.07,135.02
2019-02-28 00:00:00+00:00,3813.69,135.34
2019-03-01 00:00:00+00:00,3823.0,135.32
2019-03-02 00:00:00+00:00,3819.93,132.56
2019-03-03 00:00:00+00:00,3807.75,130.6
2019-03-04 00:00:00+00:00,3715.3,125.65
2019-03-05 00:00:00+00:00,3857.73,136.72
2019-03-06 00:00:00+00:00,3861.84,137.4
2019-03-07 00:00:00+00:00,3873.64,136.81
2019-03-08 00:00:00+00:00,3864.89,133.52
2019-03-09 00:00:00+00:00,3943.04,137.27
2019-03-10 00:00:00+00:00,3916.82,135.37
2019-03-11 00:00:00+00:00,3871.61,132.67
2019-03-12 00:00:00+00:00,3882.73,133.57
2019-03-13 00:00:00+00:00,3866.0,131.65
2019-03-14 00:00:00+00:00,3877.12,132.2
2019-03-15 00:00:00+00:00,3923.76,136.56
2019-03-16 00:00:00+00:00,4005.98,140.92
2019-03-17 00:00:00+00:00,3981.14,138.67
2019-03-18 00:00:00+00:00,3987.81,137.59
2019-03-19 00:00:00+00:00,4015.53,138.55
2019-03-20 00:00:00+00:00,4043.04,139.01
2019-03-21 00:00:00+00:00,3980.64,134.85
2019-03-22 00:00:00+00:00,3986.93,135.98
2019-03-23 00:00:00+00:00,4006.01,137.28
2019-03-24 00:00:00+00:00,3992.18,136.09
2019-03-25 00:00:00+00:00,3936.12,133.98
2019-03-26 00:00:00+00:00,3948.55,134.18
2019-03-27 00:00:00+00:00,4038.05,139.45
2019-03-28 00:00:00+00:00,4027.81,137.86
2019-03-29 00:00:00+00:00,4103.25,143.25
2019-03-30 00:00:00+00:00,4106.97,142.46
2019-03-31 00:00:00+00:00,4103.95,141.38
2019-04-01 00:00:00+00:00,4144.56,141.24
2019-04-02 00:00:00+00:00,4857.29,163.31
2019-04-03 00:00:00+00:00,4932.6,159.96
2019-04-04 00:00:00+00:00,4898.66,157.36
2019-04-05 00:00:00+00:00,5004.95,164.77
2019-04-06 00:00:00+00:00,5043.89,165.5
2019-04-07 00:00:00+00:00,5170.27,174.21
2019-04-08 00:00:00+00:00,5236.9,178.72
2019-04-09 00:00:00+00:00,5150.0,174.6
2019-04-10 00:00:00+00:00,5308.25,177.12
2019-04-11 00:00:00+00:00,5017.37,164.07
2019-04-12 00:00:00+00:00,5048.01,163.19
2019-04-13 00:00:00+00:00,5045.22,162.99
2019-04-14 00:00:00+00:00,5131.3,167.23
2019-04-15 00:00:00+00:00,5024.95,159.95
2019-04-16 00:00:00+00:00,5173.72,165.37
2019-04-17 00:00:00+00:00,5202.82,165.75
2019-04-18 00:00:00+00:00,5258.44,173.33
2019-04-19 00:00:00+00:00,5258.68,172.64
2019-04-20 00:00:00+00:00,5291.73,172.88
